"|","|__$date","|__$oid","_id__$oid","bonusPointsEarned","bonusPointsEarnedReason","createDate__$date","dateScanned__$date","finishedDate__$date","modifyDate__$date","pointsAwardedDate__$date","pointsEarned","purchaseDate__$date","purchasedItemCount","rewardsReceiptItemList__deleted","rewardsReceiptItemList__brandCode","rewardsReceiptItemList__competitorRewardsGroup","rewardsReceiptItemList__barcode","rewardsReceiptItemList__competitiveProduct","rewardsReceiptItemList__description","rewardsReceiptItemList__discountedItemPrice","rewardsReceiptItemList__finalPrice","rewardsReceiptItemList__itemNumber","rewardsReceiptItemList__itemPrice","rewardsReceiptItemList__metabriteCampaignId","rewardsReceiptItemList__originalReceiptItemText","rewardsReceiptItemList__needsFetchReview","rewardsReceiptItemList__originalFinalPrice","rewardsReceiptItemList__originalMetaBriteBarcode","rewardsReceiptItemList__originalMetaBriteItemPrice","rewardsReceiptItemList__originalMetaBriteDescription","rewardsReceiptItemList__needsFetchReviewReason","rewardsReceiptItemList__originalMetaBriteQuantityPurchased","rewardsReceiptItemList__partnerItemId","rewardsReceiptItemList__priceAfterCoupon","rewardsReceiptItemList__pointsEarned","rewardsReceiptItemList__pointsNotAwardedReason","rewardsReceiptItemList__pointsPayerId","rewardsReceiptItemList__preventTargetGapPoints","rewardsReceiptItemList__quantityPurchased","rewardsReceiptItemList__rewardsGroup","rewardsReceiptItemList__rewardsProductPartnerId","rewardsReceiptItemList__targetPrice","rewardsReceiptItemList__userFlaggedBarcode","rewardsReceiptItemList__userFlaggedDescription","rewardsReceiptItemList__userFlaggedNewItem","rewardsReceiptItemList__userFlaggedPrice","rewardsReceiptItemList__userFlaggedQuantity","rewardsReceiptStatus","totalSpent","userId"
"","","","","","","","","","","","","","","","","","","","137 CHEESESAUCE","2.34","2.34","","2.34","","137 CHEESESAUCE","","","","","","","","1138","","","","","","1","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","138 CHEESESAUCE","2.34","2.34","","2.34","","138 CHEESESAUCE","","","","","","","","1139","","","","","","1","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","139 CHEESESAUCE","2.34","2.34","","2.34","","139 CHEESESAUCE","","","","","","","","1140","","","","","","1","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","140 CVVEESE SAUCE","2.34","2.34","","2.34","","140 CVVEESE SAUCE","","","","","","","","1141","","","","","","1","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","141 CHEESESAUCE","2.34","2.34","","2.34","","141 CHEESESAUCE","","","","","","","","1142","","","","","","1","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","142 CHEESESAUCE","2.34","2.34","","2.34","","142 CHEESESAUCE","","","","","","","","1143","","","","","","1","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","143 CHEESESAUCE","2.34","2.34","","2.34","","143 CHEESESAUCE","","","","","","","","1144","","","","","","1","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","144 10X103D PL","12.62","12.62","","12.62","","144 10X103D PL","","","","","","","","1145","","","","","","1","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","14S CRAFTS","12.62","12.62","","12.62","","14S CRAFTS","","","","","","","","1146","","","","","","1","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","146 MS LRGRLNG","45.86","45.86","","45.86","","146 MS LRGRLNG","","","","","","","","1147","","","","","","1","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","100% Vegetable Juice","3.49","3.49","","3.49","","262 V81009 VEG JCE","","","","","","","","1156","","","","","","1","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","263 V81009 VE","6.98","6.98","","6.98","","263 V81009 VE","","","","","","","","1157","","","","","","1","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","264 MARGARITA","1.52","1.52","","1.52","","264 MARGARITA","","","","","","","","1158","","","","","","1","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","265 PAGASARIGATONI","0.19","0.19","","0.19","","265 PAGASARIGATONI","","","","","","","","1159","","","","","","1","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","266 PAGASA PAS","3.23","3.23","","3.23","","266 PAGASA PAS","","","","","","","","1160","","","","","","1","","","","","","","","","","",""
"","","","","","","","","","","","","","","","HIDDEN VALLEY","","071100211474","","Hidden Valley Original Ranch Salad Dressing 48 Oz","6.58","6.58","","6.58","HIDDEN VALLEY SALAD DRESSING 21OZ AND LARGER","267 HVR DRESSI","","","","","","","","1161","","","Action not allowed for user and CPG","5eebc5412455c97a877ef382","","1","HIDDEN VALLEY SALAD DRESSING 21OZ AND LARGER","5eebc5412455c97a877ef382","","","","","","","","",""
"","","","","","","","","","","","","","","","","","4540","","Loose Beets","7.89","7.89","","7.89","","268 KNUDSEJUICE BEET","","","","","","","","1162","","","","","","1","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","269 7UP SODACOOLPACK","8.99","8.99","","8.99","","269 7UP SODACOOLPACK","","","","","","","","1163","","","","","","1","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","270 GRANURO FETTUCCINE","0.19","0.19","","0.19","","270 GRANURO FETTUCCINE","","","","","","","","1164","","","","","","1","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","271 GRANOROSP","0.76","0.76","","0.76","","271 GRANOROSP","","","","","","","","1165","","","","","","1","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","272 LUCCHESE MOZZARLA","4.49","4.49","","4.49","","272 LUCCHESE MOZZARLA","","","","","","","","1166","","","","","","1","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","274 LUCFRZNDSRTVAN","6.99","6.99","","6.99","","274 LUCFRZNDSRTVAN","","","","","","","","1168","","","","","","1","","","","","","","","","","",""
"","","","","","","","","","","","","","","","MARIE CALLENDER'S","","311111452382","False","MARIE CALLENDER'S POT PIE MULTI SERVE","6.99","6.99","","6.99","MARIE CALLENDER'S POT PIE MULTI SERVE","275 MARIECALLENDERS","","","","","","","","1169","","","Action not allowed for user and CPG","5e825d64f221c312e698a62a","","1","MARIE CALLENDER'S POT PIE MULTI SERVE","5e825d64f221c312e698a62a","","","","","","","","",""
"","","","","","","","","","","","","","","","MARIE CALLENDER'S","","311111452382","False","MARIE CALLENDER'S POT PIE MULTI SERVE","6.99","6.99","","6.99","MARIE CALLENDER'S POT PIE MULTI SERVE","276 MARIECALLENDERS","","","","","","","","1170","","","Action not allowed for user and CPG","5e825d64f221c312e698a62a","","1","MARIE CALLENDER'S POT PIE MULTI SERVE","5e825d64f221c312e698a62a","","","","","","","","",""
"","","","","","","","","","","","","","","","BEN AND JERRYS","","076840580750","","Ben & Jerry's Chunky Monkey Non-Dairy Frozen Dessert 16 oz","5.99","5.99","","5.99","BEN AND JERRYS ICE CREAM","277 B&J CHUNKYMONKEY","","","","","","","","1171","","59.9","","5332f5f6e4b03c9a25efd0b4","","1","BEN AND JERRYS ICE CREAM","5332f5f6e4b03c9a25efd0b4","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","278 SIG HAWAIIAN SVVT","1.49","1.49","","1.49","","278 SIG HAWAIIAN SVVT","","","","","","","","1172","","","","","","1","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","315 LUCERNE MILK296 RF","2.84","2.84","","2.84","","315 LUCERNE MILK296 RF","","","","","","","","1175","","","","","","1","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","316 SIG FRIES","5.98","5.98","","5.98","","316 SIG FRIES","","","","","","","","1176","","","","","","1","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","317 EDWARDS PIEPREMIU","11.49","11.49","","11.49","","317 EDWARDS PIEPREMIU","","","","","","","","1177","","","","","","1","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","321 SEL BUNS","2.29","2.29","","2.29","","321 SEL BUNS","","","","","","","","1181","","","","","","1","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","322 TURNOVER APPLE4CT","4.49","4.49","","4.49","","322 TURNOVER APPLE4CT","","","","","","","","1182","","","","","","1","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","323 THOMAS CINN RSN BR","4.99","4.99","","4.99","","323 THOMAS CINN RSN BR","","","","","","","","1183","","","","","","1","","","","","","","","","","",""
"","","","","","","","","","","","","","","","FRANZ","","072220001808","True","Franz Family Bakeries Hamburger Buns","2.99","2.99","","2.99","","324 FRANZ HMBGR BUNS","","","","","","","","1184","","","","","","1","BALLPARK HAMBURGER BUNS","5fb6b608be37ce522e165cb9","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","Hot Dog Buns","2.99","2.99","","2.99","","325 HOT DOG BUNS","","","","","","","","1185","","","","","","1","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","326 BFLOIN T P STK","16.14","16.14","","16.14","","326 BFLOIN T P STK","","","","","","","","1186","","","","","","1","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","327 BFTRITIP STK","16.62","16.62","","16.62","","327 BFTRITIP STK","","","","","","","","1187","","","","","","1","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","328 BFTRITIP STK","14.74","14.74","","14.74","","328 BFTRITIP STK","","","","","","","","1188","","","","","","1","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","329 8096 GR BF 2096 FAT","9.08","9.08","","9.08","","329 8096 GR BF 2096 FAT","","","","","","","","1189","","","","","","1","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","330 PK LN RIB CHOP CLB","9.28","9.28","","9.28","","330 PK LN RIB CHOP CLB","","","","","","","","1190","","","","","","1","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","331 PK CHOPSASTD","6.85","6.85","","6.85","","331 PK CHOPSASTD","","","","","","","","1191","","","","","","1","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","A33 FF CHKN ST","15.98","15.98","","15.98","","A33 FF CHKN ST","","","","","","","","1193","","","","","","1","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","AA4 JD SAUSAGE","23.96","23.96","","23.96","","AA4 JD SAUSAGE","","","","","","","","1195","","","","","","1","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","Zucchini Squash","3.39","3.39","","3.39","","416 ZUCCHINISQ","","","","","","","","1204","","","","","","1","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","4066","","Green Beans","1.09","1.09","","1.09","","417 KROGER BEANS","","","","","","","","1205","","","","","","1","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","418 KROGERBEAAS","1.69","1.69","","1.69","","418 KROGERBEAAS","","","","","","","","1206","","","","","","1","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","419 ROSARITABEA","1.25","1.25","","1.25","","419 ROSARITABEA","","","","","","","","1207","","","","","","1","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","420 KRO WHLWHT","0.95","0.95","","0.95","","420 KRO WHLWHT","","","","","","","","1208","","","","","","1","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","421 PREGOPASTA","2.69","2.69","","2.69","","421 PREGOPASTA","","","","","","","","1209","","","","","","1","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","422 KRO WNLWHT","0.95","0.95","","0.95","","422 KRO WNLWHT","","","","","","","","1210","","","","","","1","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","423 PREGOPASTA","2.69","2.69","","2.69","","423 PREGOPASTA","","","","","","","","1211","","","","","","1","","","","","","","","","","",""
"","","","","","","","","","","","","","","","RAGU","CLASSICO SAUCE","","True","424 RAGU PASTA S","2.49","2.49","","2.49","","424 RAGU PASTA S","","","","","","","","1212","","","","","","1","","559c2234e4b06aca36af13c6","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","425 AMBTANGELM","1.39","1.39","","1.39","","425 AMBTANGELM","","","","","","","","1213","","","","","","1","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","427 AMBTANGELH","1.39","1.39","","1.39","","427 AMBTANGELH","","","","","","","","1215","","","","","","1","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","429 DOLESALAD K","3.99","3.99","","3.99","","429 DOLESALAD K","","","","","","","","1217","","","","","","1","","","","","","","","","","",""
"","","","","","","","","","","","","","","","DOLE","","","","430 DOLE SALAD K","3.99","3.99","","3.99","","430 DOLE SALAD K","","","","","","","","1218","","","","","","1","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","431 HDDNVLYDRE","4.99","4.99","","4.99","","431 HDDNVLYDRE","","","","","","","","1219","","","","","","1","","","","","","","","","","",""
"","","","","","","","","","","","","","","","RAGU","CLASSICO SAUCE","","True","432 RAGU PASTAS","2.49","2.49","","2.49","","432 RAGU PASTAS","","","","","","","","1220","","","","","","1","","559c2234e4b06aca36af13c6","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","483 KRDGERSOUR","1.99","1.99","","1.99","","483 KRDGERSOUR","","","","","","","","1221","","","","","","1","","","","","","","","","","",""
"","","","","","","","","","","","","","","","BETTY CROCKER","","","","434 BETTYCRKR B","1.79","1.79","","1.79","","434 BETTYCRKR B","","","","","","","","1222","","","","","","1","","","","","","","","","","",""
"","","","","","","","","","","","","","","","RICE-A-RONI","","511111901587","False","RICE-A-RONI","1.29","1.29","","1.29","","492 RICE A RONI","","","","","","","","1234","","","Action not allowed for user and CPG","5332f5fbe4b03c9a25efd0ba","","1","","5332f5fbe4b03c9a25efd0ba","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","493 PILLSBURYCA","1.67","1.67","","1.67","","493 PILLSBURYCA","","","","","","","","1235","","","","","","1","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","4G4 PILLSBURYCA","1.67","1.67","","1.67","","4G4 PILLSBURYCA","","","","","","","","1236","","","","","","1","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","4O5 PILLSBURYCA","1.66","1.66","","1.66","","4O5 PILLSBURYCA","","","","","","","","1237","","","","","","1","","","","","","","","","","",""
"","","","","","","","","","","","","","","","RICE-A-RONI","","511111901587","False","RICE-A-RONI","1.29","1.29","","1.29","","496 RICEA RONI","","","","","","","","1238","","","Action not allowed for user and CPG","5332f5fbe4b03c9a25efd0ba","","1","","5332f5fbe4b03c9a25efd0ba","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","498 TLMKCHEESE","6.99","6.99","","6.99","","498 TLMKCHEESE","","","","","","","","1240","","","","","","1","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","499 TLMKCHEESE","6.99","6.99","","6.99","","499 TLMKCHEESE","","","","","","","","1241","","","","","","1","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","500 TYSONCHICKE","4.99","4.99","","4.99","","500 TYSONCHICKE","","","","","","","","1242","","","","","","1","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","501 TYSONCHICKE","4.99","4.99","","4.99","","501 TYSONCHICKE","","","","","","","","1243","","","","","","1","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","503 BRCRKSOUP M","4.99","4.99","","4.99","","503 BRCRKSOUP M","","","","","","","","1245","","","","","","1","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","504 BRCRKSOUP M","4.99","4.99","","4.99","","504 BRCRKSOUP M","","","","","","","","1246","","","","","","1","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","SOS PFCHNGCHCK","11.99","11.99","","11.99","","SOS PFCHNGCHCK","","","","","","","","1247","","","","","","1","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","5O8 KRO HMSTYLE","5.49","5.49","","5.49","","5O8 KRO HMSTYLE","","","","","","","","1250","","","","","","1","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","Boneless Chuck Roast","17.15","17.15","","17.15","","509 CHUCK ROAST","","","","","","","","1251","","","","","","1","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","Boneless Chuck Roast","13.91","13.91","","13.91","","5IO CHUCK ROAST","","","","","","","","1252","","","","","","1","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","Ribeye Steak","5.09","5.09","","5.09","","511 RIBSTEAK","","","","","","","","1253","","","","","","1","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","Ribeye Steak","4.97","4.97","","4.97","","512 RIB STEAK","","","","","","","","1254","","","","","","1","","","","","","","","","","",""
